,title,rating,review,address,user_id
131,Ilksan Deha Hotel,1.2,23,"Camlitepe Mah. Taskent Sokak No 25, Ankara 6590 Türkiye",1
2927,The Green Park Hotel Ankara,1.9,344,"KIzilirmak Mah. 1443. Cad. No:39 Cukurambar, Balgat, Ankara 06510 Türkiye",6
2767,Demonti Hotel,3.5,146,"Akay Caddesi No:8, Ankara 06660 Türkiye",5
2089,Grandwork Hotel,3.1,10,"Hoşdere Cad. No:142 Ayrancı, Çankaya, Ankara 06520 Türkiye",5
2229,Hotel Abro Sezenler,0.8,33,"Sezenler Caddesi No:18 Kızılay, Ankara 06420 Türkiye",5
2880,Divan Çukurhan,2.0,365,"Tarihi Ankara Kalesi Necatibey Mahallesi Depo Sokak No:3, Ankara 6250 Türkiye",8
1738,Izzotel Ankara,2.3,6,"Fevzi Çakmak 1 Sok. No:12, Ankara 06420 Türkiye",3
548,Canbek Hotel,1.5,3,"Sogukkuyu Sokak No. 8, Ankara Türkiye",9
1868,Aldino Residence,0.8,13,"Buklum Sokak No: 103, Ankara 06700 Türkiye",3
68,Asrin Park Hotel,2.4,63,"Dikmen Cad. 843 Sok. No:2 Dikmen - Çankaya, Ankara 06500 Türkiye",8
26,Ismira Hotel Ankara,0.8,41,"G.M.K.Bulvari No:26 Kiziiay, Ankara 06440 Türkiye",6
37,Atakosk Hotel,0.0,63,"Mevlana Bulvarı 148, Cukurambar, Ankara 06510 Türkiye",7
765,Pozitif Suites,2.0,1,"Bağlıca Bulvarı 1064. Sok. No : 2, Ankara 06790 Türkiye",7
620,Seven Deep Hotel,1.3,54,"Bestekar Sk. No: 72 Çankaya, Ankara 06680 Türkiye",1
514,Park 12 Apart Hotel,2.0,1,"Kazim Ozalp Mah Kizkulesi Sok No.12, Ankara 6700 Türkiye",5
2874,Bilkent Hotel and Conference Center,2.8,269,"Ihsan Dogramci Bul. No:6 Bilkent, Ankara 06800 Türkiye",2
873,Otto Loft Premium Apartments,2.0,2,"Maltepe Mah. Özveren Sokak 23 Cankaya, Ankara 06570 Türkiye",5
310,Hotel Mola,2.8,81,"İzmir Cad. No:27 Kızılay, Çankaya, Ankara 06000 Türkiye",10
199,Koza Millenyum Hotel & Spa,1.7,8,"Koza Sokak No: 148, Ankara 06900 Türkiye",9
2106,Rain House,1.6,3,"Murat Mahallesi Koza-1 Cadde No:152, Ankara 06700 Türkiye",2
501,Almer Hotel,0.3,39,"Cankiri Caddesi No:17, Ankara 06030 Türkiye",2
2637,Alfin Hotel,2.8,17,"Menekşe Sok. No:11 Kızılay, Ankara 06440 Türkiye",5
1154,Park 12 Apart Hotel,3.1,1,"Kazim Ozalp Mah Kizkulesi Sok No.12, Ankara 6700 Türkiye",7
430,Reda Palas Selanik,0.0,2,"Selanik Cad No 37 Kizilay, Ankara 06650 Türkiye",1
2697,Golden House,1.3,1,"Kızılırmak Caddesi no:14/3, Ankara 06100 Türkiye",5
1805,TEB Dora Otel,1.3,20,"33. Cadde 2914. Sokak, 4, Ankara 06810 Türkiye",10
1388,Doğan Royal Otel,2.8,9,"Sağlık 1 Sok. No 29, Çankaya Kızılay, Ankara Türkiye",2
861,White Tail,0.7,3,"Elmadag Kayak Merkezi Elmadag, Ankara Türkiye",3
356,Niza Park Otel,2.6,53,"Farabi Sokak No: 36, Ankara 06690 Türkiye",7
1686,City Hotel Ankara,2.0,54,"Turan Güneş Bulvari No.19, Ankara 06550 Türkiye",1
2213,Demora Hotel Kavaklıdere,3.5,1,"Esat Cd. No:51 Kavaklıdere Mahallesi, Ankara 06101 Türkiye",9
2749,Seğmen Otel,1.8,15,"Büklüm Sokak No:13 Kavaklidere, Ankara 06660 Türkiye",7
3198,Hilton Garden Inn Ankara Gimat,0.0,512,"Camlica Mahallesi Anadolu Bulvari No:26 Yenimahalle, Ankara 06200 Türkiye",7
2363,Vivaldi Hotel,3.8,40,"Turan Güneş Bulvarı Rabindranath Tagore Cad. (4. Cad.) 697 Sok. No:3, Ankara 06550 Türkiye",10
1198,Cankaya Premium Hotel,2.0,1,"Yildiz Evler Mahallesi 708, Cadde No 15 Cankaya, Ankara 06550 Türkiye",1
1876,King Otel,4.0,53,"Güvenlik Cad. No:13 Ayrancı, Çankaya, Ankara 06540 Türkiye",1
1831,Butik Otel Yargıtayevi,2.5,1,"Zühtü Tiğrel Cad. No:3 Dikmen, Çankaya, Ankara Türkiye",6
1931,Ankara Plaza Otel,1.2,180,"Bestekar Sok. No: 5, Ankara 06680 Türkiye",7
1524,Lotis Boutique Otel,2.0,3,"Fakülteler Mah. Cemal Gürsel Cad. No:45, Ankara 06410 Türkiye",8
580,Sevecen Hotel,2.2,8,"Talatpasa Bulvari No:112 Hamamonu- Altindag, Ankara 06240 Türkiye",1
124,Double Comfort Hotel,2.1,18,"Sanayi Cad No 22 Anafartalar Mah. Altındağ, Ankara 06050 Türkiye",4
499,Otel Büyük Erşan,3.4,5,"Selanaik Cad. No:74 Kızılay, Çankaya, Ankara Türkiye",10
2250,Point Hotel Ankara,3.5,146,"100. Yıl Mahallesi, 1427. Cadde No: 11 Balgat, Çankaya, Ankara 06530 Türkiye",7
444,Double Comfort Hotel,4.0,18,"Sanayi Cad No 22 Anafartalar Mah. Altındağ, Ankara 06050 Türkiye",5
1078,Surmeli Ankara,1.6,108,"Cihan Sokak No 6 Sıhhiye, Ankara 06430 Türkiye",1
2414,Ankara Royal Hotel,3.3,39,"Büklüm Sokak No: 37 Çankaya, Ankara 06680 Türkiye",1
1711,Hotel Anıttepe 2000,3.2,22,"Gülseren Sok. No:28 Maltepe, Ankara 06570 Türkiye",6
2811,Yayla Club,0.6,8,"Ankara-Istanbul Eski E-5 Karayolu 108.Km Meseler Yaylasi Kizilcahamam, Ankara Türkiye",9
1744,Doğa Residence Otel,2.2,19,"Ataç 1 Sok. No:11 Kızılay, Çankaya, Ankara 06410 Türkiye",9
1697,Cam Thermal Resort & Spa,3.1,3,"Kızılcahamam soguksu milli parkı ici Yenice Mahallesi, Ankara 06890 Türkiye",2
1671,Ankara Capital Otel,4.3,29,"Çankırı Cad. No:21, Ankara 06300 Türkiye",6
881,Yurt Akademi Ankara,1.4,1,"Bardacik Sokak No 20 Kavaklidere, Ankara 06670 Türkiye",3
993,Büyükhanlı Park Hotel & Residence,1.5,85,"Simon Bolivar Cad. No:34 Yıldız, Çankaya, Ankara 06550 Türkiye",6
427,An Grand Hotel,2.2,14,"Ulucanlar Caddesi, No: 68, Ankara 06100 Türkiye",8
2056,Eyna Hotel,1.0,5,"Istanbul Caddesi No:88 Iskitler, Ankara 06070 Türkiye",2
1839,Gimat Otel,3.6,14,"Bağdat Cad. No:91 Ostim, Yenimahalle Macunkoy, Ankara 06200 Türkiye",4
1947,Inn 65 Budget,2.1,51,"Azerbaycan Caddesi 65, Ankara Türkiye",3
483,The Park Hotel,1.9,2,"Ziyabey Caddesi No:39 Nasuh Akar Mahallesi, Balgat \ Çankaya, Ankara 06520 Türkiye",4
1065,Hotel Mostar,2.1,12,"Opera Meydanı, Tavus Sokak No: 6 Ulus, Ankara 06240 Türkiye",8
3011,Ilksan Deha Hotel,3.3,23,"Camlitepe Mah. Taskent Sokak No 25, Ankara 6590 Türkiye",10
2,Limak Ambassadore Hotel,1.5,129,"Bogaz Sokak, No:19 Gaziosmanpaşa, Ankara 06700 Türkiye",2
3070,Hotel Etap Bulvar,2.2,16,"Olgunlar Cad. No:4 Bakanlıklar, Ankara 06680 Türkiye",9
364,Demora Hotel Cankaya,4.5,115,"Kavaklidere Mah. Esat Cad. No 51 Cankaya, Ankara 06700 Türkiye",5
821,Almer Hotel,0.7,39,"Cankiri Caddesi No:17, Ankara 06030 Türkiye",3
2380,Otel KGZ Konagi,1.5,2,"Aşağı Öveçler, 1329. Sk. No: 2,, Ankara 06460 Türkiye",7
876,Ozilhan Hotel,1.8,9,"Akay Cad. No:9 Bakanliklar, Ankara 06640 Türkiye",8
139,Grand Elitta Hotel,2.8,3,"Büyük Esat Mah. Uğurmumcu Cad. Kız Kulesi Sok. No: 36 Çankaya, Ankara 06700 Türkiye",9
1624,Business Park Hotel,3.0,80,"Necatibey Caddesi No 35, Ankara 06450 Türkiye",9
1965,Ankara Alegria Business Hotel,3.3,28,"Mehmet Akif Ersoy Mah. 286. Cd. No 3 Yenimahalle, Ankara 06374 Türkiye",1
530,Başkent Öğretmenevi,2.3,55,"Emniyet, Gazi Hastanesi Karsısı Beşevler / Yenimahalle, Ankara 06560 Türkiye",1
156,Gazi Park Hotel,1.0,53,"Alparslan Türkeş Cad. No:69 Beştepe Mah., Yenimahalle, Ankara Türkiye",6
902,Anıt Park Otel,3.8,14,"Gazi Mustafa Kemal Bulv. Kubilay Sok. No:45 Tandoğan, Çankaya, Ankara Türkiye",4
1423,Lagania As Hotel,0.0,3,"Kurtuluş Mahallesi, İrfan Gümüşel Cd. Beypazarı, Beypazarı Çarşı İçi, Ankara 06730 Türkiye",7
720,Q Hotel,2.6,5,"Buklum Caddesi No. 15, Ankara 06680 Türkiye",2
2621,Rental House Ankara,1.3,23,"Filistin Caddesi Kuleli Sokak No:22, Ankara Türkiye",9
1518,Cankaya Premium Hotel,2.8,1,"Yildiz Evler Mahallesi 708, Cadde No 15 Cankaya, Ankara 06550 Türkiye",2
690,Warwick Ankara,1.6,74,"Tahran Caddesi No: 5 Çankaya, Kavaklıdere, Ankara 06680 Türkiye",2
1664,Golden Boutique Hotel,1.9,39,"Boğaz Sokak No: 18 Kavaklıdere Gop, Ankara 06700 Türkiye",9
2372,Ankara Hotel Pino,4.0,8,"Bayraktar Mah. Bayrakli Sok. No: 35, Ankara 6700 Türkiye",9
2708,Cimse Hotel,1.6,2,"Ozveren Sokak No:19 Maltepe / Cankaya, Ankara 06100 Türkiye",6
2857,Berlitz Hotel,1.4,4,"Hukumet Cad. No:4/B Ulus, AltIndag, Ankara 06100 Türkiye",5
1291,Ankara Plaza Otel,3.0,180,"Bestekar Sok. No: 5, Ankara 06680 Türkiye",5
1316,Niza Park Otel,3.8,53,"Farabi Sokak No: 36, Ankara 06690 Türkiye",10
2421,Almer Hotel,2.0,39,"Cankiri Caddesi No:17, Ankara 06030 Türkiye",8
921,First Apart Hotel,1.5,50,"İnkılap Sok. No: 29 Kızılay, Ankara 06650 Türkiye",3
3084,Koyunlu Hotel,3.6,4,"Ulucanlar Cd. No:35 Saman Pazari, Ankara 06610 Türkiye",3
206,Grand Sıla Otel,2.3,4,"Saray Mah. İstanbul Yolu 27. Km. Kazan Merkez, Kazan, Ankara Türkiye",6
1117,Villa Pansiyon,2.3,2,"Incek Bulvari Atilim Universitesi Kavsagi No 661, Ankara 06830 Türkiye",10
457,Golden House,2.8,1,"Kızılırmak Caddesi no:14/3, Ankara 06100 Türkiye",8
1052,İlci Residence Otel,1.7,28,"Maltepe Mah. Gazi Mustafa Kemal Bulv. No: 135 Çankaya, Tandoğan, Ankara Türkiye",5
2400,Elit Otel,1.3,9,"Olgunlar Caddesi No 6 Bakanliklar, Ankara 06640 Türkiye",7
2358,Surmeli Ankara,1.0,108,"Cihan Sokak No 6 Sıhhiye, Ankara 06430 Türkiye",5
1696,Rest Hotel,2.0,4,"Anafartalar Mak, Sanayi Cad, Kurucesme Sok #4 Ulus/Antindag, Ankara Türkiye",1
429,Tesk Hotel,1.7,4,"Çukurca Birlik Mah. 478. Sok. No: 10 Çankaya Merkez, Çankaya, Ankara Türkiye",10
1749,Ankara Risiss Hotel,4.0,10,"Libya Cd. No: 30 Çankaya, Kızılay, Ankara Türkiye",4
143,Lagania As Hotel,0.0,3,"Kurtuluş Mahallesi, İrfan Gümüşel Cd. Beypazarı, Beypazarı Çarşı İçi, Ankara 06730 Türkiye",3
1258,Tac Hotel,3.1,8,"Cankiri Cad. No: 35 Ulus, Ankara 06030 Türkiye",1
1237,Midas Otel,0.3,69,"Tunus Cad. No:20 Kavaklıdere, Çankaya, Ankara 06680 Türkiye",10
717,Alfin Hotel,0.8,17,"Menekşe Sok. No:11 Kızılay, Ankara 06440 Türkiye",9
735,Mina 1 Otel,2.3,12,"Atac 1 Sk. No:22 Kizilay, Ankara 6420 Türkiye",7
1248,Hotel Monec,2.0,81,"Esat Ozoguz Sk No:5 Oran, Ankara 06450 Türkiye",1
2761,Sergah Hotel,1.8,114,"Cankiri Caddesi, 48, Ankara 06030 Türkiye",9
1085,Pozitif Suites,2.7,1,"Bağlıca Bulvarı 1064. Sok. No : 2, Ankara 06790 Türkiye",8
2348,Doğan Royal Otel,4.6,9,"Sağlık 1 Sok. No 29, Çankaya Kızılay, Ankara Türkiye",5
278,Litai Hotel & SPA,3.0,37,"Oguzlar Mah. Ilhami Soysal Sok No. 3 Balgat, Ankara Türkiye",8
24,Business Park Hotel,4.6,80,"Necatibey Caddesi No 35, Ankara 06450 Türkiye",4
1819,Maltepe Manhattan Hotel,1.3,5,"G.M.K. Bulvari No. 66, Ankara 6570 Türkiye",4
1679,Nesta Boutique Hotel,3.0,19,"Ugur Mumcu Cad. Kiz Kulesi Sok. No 36, Ankara 06610 Türkiye",4
2350,Reda Palas Selanik,3.1,2,"Selanik Cad No 37 Kizilay, Ankara 06650 Türkiye",7
1240,Rescate Boutique Hotel,2.2,40,"Rabindranath Tagore Cad No:80 Yildiz, Ankara 06560 Türkiye",3
2551,Ostimpark Business Hotel,3.5,48,"Ostim OSB Mahallesi 100. Yil Bulvarı No:99/29, Ankara 06374 Türkiye",8
2514,Beypalas Hotel,1.0,29,"Beytepe Mah. Irfan Gumusel Cad. No47 Beypazarı, Ankara 6730 Türkiye",1
2232,Radisson Blu Hotel,1.3,970,"İstiklal Cad. No:20 Ulus, Ankara 06100 Türkiye",8
2241,A Apart Otel,1.7,10,"Güvenevler Mah., Güneş Sok. No.: 19,, Ankara 6690 Türkiye",8
2285,Ankara Alegria Business Hotel,1.4,28,"Mehmet Akif Ersoy Mah. 286. Cd. No 3 Yenimahalle, Ankara 06374 Türkiye",2
226,A&C Kiz Ogrenci Yurdu 3. Sube,1.8,3,"Silahtar Caddesi No: 60 Gazi Mahallesi Yenimahalle, Ankara 06560 Türkiye",6
1700,Asrin Business Hotel,3.6,55,"Izmir Caddesi Elgun Sokak No: 6 Kızılay/Ankara, Ankara 06420 Türkiye",5
2634,King Hotel,3.1,54,"Piyade Sokak No: 17 Çankaya, Ankara 06550 Türkiye",2
3128,Ankyra Hotel,3.1,16,"Opera Meydani Kosova Sokak No 1, Ankara 06080 Türkiye",7
1753,Zarina Butik Hotel,4.0,10,"Gazi Mahallesi, Çatallı Sk. No: 25 Yenimahalle, Ankara 06560 Türkiye",8
887,Bürokrat Evi,2.0,2,"Kubilay Sk. No 2 Anıttepe Mahallesi, Ankara 06580 Türkiye",9
816,Destino Park Hotel,3.3,9,"Maltepe Mah. Gazi Mustafa Kemal Bulvarı No: 59/1 Çankaya, Ankara 06570 Türkiye",8
1075,Grand Midyat Otel,0.8,6,"Meşrutiyet Cad. Karanfil Sok. No:22 Kızılay, Ankara Türkiye",8
30,Koru Hotel Cankaya,2.0,47,"Kazım Ozalp Mah. Kuleli Cad. No:51, Ankara 06540 Türkiye",10
1035,Saydes Otel & Konukevi,2.3,5,"Ruzgarli Caddesi, Soydaslar Sokak No:9, Ankara Türkiye",8
34,Akar International Hotel,2.3,37,"Gazi Mustafa Kemal Bulv. No:111 Maltepe, Çankaya, Ankara Türkiye",4
11,Ankara Plaza Otel,2.5,180,"Bestekar Sok. No: 5, Ankara 06680 Türkiye",1
1539,Lion City Hotel Ankara,2.5,4,"Örnek Mahallesi Omer Halis Demir Bulvari No. 1 Altındağ, Ankara 06080 Türkiye",3
2178,Grand 52 Otel,2.4,1,"Cankiri Caddesi Orta Sokak 13, Ankara 06620 Türkiye",4
2205,Ibis Ankara Airport Hotel,3.6,190,"Ozal Bulvari Balikhisar Mah, Ankara 6750 Türkiye",1
1466,Rain House,2.0,3,"Murat Mahallesi Koza-1 Cadde No:152, Ankara 06700 Türkiye",10
381,Rental House Ankara,4.5,23,"Filistin Caddesi Kuleli Sokak No:22, Ankara Türkiye",2
1151,Cihan Palas Yeni Hotel,2.3,11,"Sanayi Caddesi 5/B Ulus, Ankara 06050 Türkiye",4
3162,Ankara Hotel Midi,3.5,79,"Karyagdi Sok. No 40, Ankara 06540 Türkiye",1
1448,Real Hotel,1.6,2,"Neyzen Tevfik Sokak No: 7 G.M.K. Bulvari Demirtepe, Ankara Türkiye",2
1807,Demonti Hotel,2.5,146,"Akay Caddesi No:8, Ankara 06660 Türkiye",2
2334,Vivaldi Park Hotel,1.3,14,"Birlik Mahallesi 408. Sokak No:1 Çankaya, Ankara 06610 Türkiye",1
1364,Antik Otel,4.6,12,"Kale Mh., Işıklar Cd. D:No: 31, Ankara 06240 Türkiye",8
1646,Anadolu Hotels DownTown Ankara,2.6,189,"Beştepeler Mh. Yasam Cd. 1.Sk. No:7/B Söğütözü, Ankara 06520 Türkiye",1
492,Murat Hotel,0.0,7,"Esat Caddesi No: 40 Çankaya, Kavaklıdere, Ankara 06000 Türkiye",3
2255,ROX Hotel Ankara,1.4,16,"Necatibey Cad. Kızılay Mah. No: 5 / 2 B Çankaya, Ankara 06420 Türkiye",2
1890,Rota Bulvar Hotel,2.0,37,"Atatürk Bulvarı No: 63 Kızılay, Ankara Türkiye",5
1943,Latanya Otel Ankara,1.9,248,"Büklüm Cad. No: 1 Kavaklıdere, Çankaya, Ankara 06680 Türkiye",9
2068,Cimse Hotel,1.2,2,"Ozveren Sokak No:19 Maltepe / Cankaya, Ankara 06100 Türkiye",4
739,Kocatepe Hotel,1.0,23,"Mesrutiyet Cd. 33, Ankara 06420 Türkiye",1
3100,Ankara Regency Hotel,2.8,12,"Selanik Cad. No:37 Kızılay, Ankara Türkiye",9
685,Ankara Alegria Business Hotel,2.5,28,"Mehmet Akif Ersoy Mah. 286. Cd. No 3 Yenimahalle, Ankara 06374 Türkiye",7
2183,concept house,3.6,3,"BÜLBÜLDERESİ CAD 31 NM çankaya, Ankara 06660 Türkiye",9
302,Peracity Otel,3.3,10,"Altindag Mahallesi, Ruzgarli Caddesi 10/A Ulus, Ankara 06050 Türkiye",2
2466,A&C Kiz Ogrenci Yurdu 3. Sube,2.8,3,"Silahtar Caddesi No: 60 Gazi Mahallesi Yenimahalle, Ankara 06560 Türkiye",3
169,Grandwork Hotel,2.5,10,"Hoşdere Cad. No:142 Ayrancı, Çankaya, Ankara 06520 Türkiye",9
962,Limak Ambassadore Hotel,2.8,129,"Bogaz Sokak, No:19 Gaziosmanpaşa, Ankara 06700 Türkiye",5
1881,First Apart Hotel,0.9,50,"İnkılap Sok. No: 29 Kızılay, Ankara 06650 Türkiye",6
1767,N'evo Studios,3.1,33,"Alacaatli Mah. 3158. Cad No. 38 Alacaatli, Ankara 06810 Türkiye",2
1367,Anittepe Vilayetler Evi,3.3,9,"Genclik Cd. No 18 , Cankaya, Ankara 06570 Türkiye",1
677,Atakosk Hotel,1.2,63,"Mevlana Bulvarı 148, Cukurambar, Ankara 06510 Türkiye",9
2005,Tüfad Prestige Otel,3.3,18,"Kennedy Cad. No:84 Kavaklıdere, Çankaya, Ankara 06700 Türkiye",1
2617,Güvenay Business Hotel,2.8,74,"Gazi Mustafa Kemal Blv., No:139 Anıttepe, Ankara 06570 Türkiye",5
1063,Amari Residances Pattaya,2.8,2,"382/14 Moo 12 Pratumnak Hill Nongprue, Ankara 06200 Türkiye",6
99,Kocatepe Hotel,3.1,23,"Mesrutiyet Cd. 33, Ankara 06420 Türkiye",9
3027,Grand Verda Hotel,2.0,49,"Rüzgarlı Eşdost Sok. No:6 Ulus/İsmetpaşa, Altındağ, Ankara 06030 Türkiye",6
2748,Esenboğa Airport Hotel,3.5,80,"Esenboğa Havalimanı Yolu 16. Km. Sarayköy, Ankara 06150 Türkiye",6
1157,Hotel Hitit Aile,1.2,4,"Hisarparki Caddesi No 12, Ankara 06250 Türkiye",10
363,Hotel Aldino,2.6,108,"Tunali Hilmi Caddesi Bulten Sokak, No: 22, Ankara 06700 Türkiye",4
1607,Gurkent Hotel,0.4,86,"Mithat Paşa Cad. No:4 Sıhhıye, Ankara 06410 Türkiye",2
2271,New Gate Hotel,3.5,37,"Eti Mahallesi, GMK Bulvarı No: 92 Maltepe, Ankara 06570 Türkiye",8
1745,Hotel Ankatra,2.1,27,"Kale Mahallesi, Can Sokak, No:6, Ankara 06230 Türkiye",10
1919,Sheraton Ankara Hotel & Convention Center,2.1,551,"Noktali Sokak Kavaklidere, Ankara 06700 Türkiye",4
2848,Hotel Monec,1.7,81,"Esat Ozoguz Sk No:5 Oran, Ankara 06450 Türkiye",6
497,Ankara Efes Otel,1.8,1,"Denizciler Cad. No:12 Ulus/İsmetpaşa, Altındağ, Ankara Türkiye",8
2698,Izzotel Ankara,1.8,6,"Fevzi Çakmak 1 Sok. No:12, Ankara 06420 Türkiye",6
2635,Saydes Otel & Konukevi,2.2,5,"Ruzgarli Caddesi, Soydaslar Sokak No:9, Ankara Türkiye",3
743,Amari Residances Pattaya,2.5,2,"382/14 Moo 12 Pratumnak Hill Nongprue, Ankara 06200 Türkiye",5
2399,Turan Otel,2.3,1,"Çankırı Cad. Beşik Sok. No:3 Ulus/İsmetpaşa, Altındağ, Ankara Türkiye",6
640,Divan Çukurhan,2.4,365,"Tarihi Ankara Kalesi Necatibey Mahallesi Depo Sokak No:3, Ankara 6250 Türkiye",1
177,Ankara Efes Otel,2.5,1,"Denizciler Cad. No:12 Ulus/İsmetpaşa, Altındağ, Ankara Türkiye",7
2223,The Ankara Hotel,3.0,103,"Eti Mahallesi, Celal Bayar Bulvarı No: 78, Ankara 06930 Türkiye",9
2786,A&C Kiz Ogrenci Yurdu 3. Sube,2.1,3,"Silahtar Caddesi No: 60 Gazi Mahallesi Yenimahalle, Ankara 06560 Türkiye",4
1827,Madi Ankara Inci Hotel,1.2,1,"Cankiri Cad. No: 54, Ulus, Ankara 06630 Türkiye",2
2945,Şahinbey Otel,0.0,31,"Hisarpark Cad. Alataş Sok. No:5 Ulus/İsmetpaşa, Altındağ, Ankara 6050 Türkiye",4
2520,Rescate Boutique Hotel,4.0,40,"Rabindranath Tagore Cad No:80 Yildiz, Ankara 06560 Türkiye",7
2104,Elegant House,0.0,1,"Azerbaycan Caddesi No 131, Ankara 06490 Türkiye",10
1527,Bürokrat Evi,2.6,2,"Kubilay Sk. No 2 Anıttepe Mahallesi, Ankara 06580 Türkiye",1
2377,Golden House,1.1,1,"Kızılırmak Caddesi no:14/3, Ankara 06100 Türkiye",4
1722,Royal Anka Hotel Cankaya,0.8,1,"Bayraktar Mah. Bayrakly Sok. no:35, Ankara Türkiye",7
2190,Cassiel Hotel,2.6,36,"Turan Gunes Bulvari, Tagore Caddesi, 717.Sokak, No:3, Ankara 06550 Türkiye",6
212,Argentum Hotel,2.4,41,"Arjantin Cad. Borazan Sok. No11, Ankara 06000 Türkiye",2
740,Asrin Business Hotel,4.0,55,"Izmir Caddesi Elgun Sokak No: 6 Kızılay/Ankara, Ankara 06420 Türkiye",2
383,Elit Palas Hotel,0.0,47,"Bestekar Sokak No:26, Ankara 81580 Türkiye",4
480,Elit Otel,2.0,9,"Olgunlar Caddesi No 6 Bakanliklar, Ankara 06640 Türkiye",1
1058,Aymini Hotel,2.3,18,"Zinaat Mah. Atmaca Sok. No: 6 Dışkapı, Ankara Türkiye",1
1443,The Park Hotel,1.1,2,"Ziyabey Caddesi No:39 Nasuh Akar Mahallesi, Balgat \ Çankaya, Ankara 06520 Türkiye",7
2845,Ibis Ankara Airport Hotel,0.0,190,"Ozal Bulvari Balikhisar Mah, Ankara 6750 Türkiye",3
2099,Otel Büyük Erşan,2.7,5,"Selanaik Cad. No:74 Kızılay, Çankaya, Ankara Türkiye",5
109,Tesk Hotel,3.5,4,"Çukurca Birlik Mah. 478. Sok. No: 10 Çankaya Merkez, Çankaya, Ankara Türkiye",9
922,Ankara Hotel Midi,1.9,79,"Karyagdi Sok. No 40, Ankara 06540 Türkiye",4
2605,Ankara Alegria Business Hotel,3.8,28,"Mehmet Akif Ersoy Mah. 286. Cd. No 3 Yenimahalle, Ankara 06374 Türkiye",3
1431,Siyav Hotel,2.6,11,"Konur Sokak No:56 Kavaklıdere Mahallesi, Ankara 06680 Türkiye",5
2593,Büyükhanlı Park Hotel & Residence,2.5,85,"Simon Bolivar Cad. No:34 Yıldız, Çankaya, Ankara 06550 Türkiye",1
291,Mövenpick Hotel Ankara,3.6,1,"Beştepeler Mah. Yaşam Cad. No: 1 Söğütözü, Ankara 6520 Türkiye",1
911,Enerji Otel,3.5,28,"Bayındır 1 Sok. No:8 Kızılay, Çankaya, Ankara Türkiye",3
1239,The Wings Hotels Neva Palas,2.0,51,"Esat Cad 32 Kucukesat, Ankara 06640 Türkiye",2
643,Ankara HiltonSA,3.1,1,"Barbaros Mah. Tahran Cad. No:12 Kavaklıdere, Çankaya, Ankara 06700 Türkiye",5
700,Yeni Bahar Otel,2.2,15,"Doğanbey Mah. Çankırı Cad. No: 25 Altındağ, Ankara 06030 Türkiye",2
1334,Maltepe 2000 Hotel,3.3,170,"Gülseren Sok. No:4 Maltepe, Çankaya, Ankara 06540 Türkiye",8
2724,Yeni Yavuz Hoteli,2.8,16,"Konya Sok. No:6, Ankara 06624 Türkiye",2
3165,Ibis Ankara Airport Hotel,1.0,190,"Ozal Bulvari Balikhisar Mah, Ankara 6750 Türkiye",4
151,Siyav Hotel,2.6,11,"Konur Sokak No:56 Kavaklıdere Mahallesi, Ankara 06680 Türkiye",1
2292,Angora House Otel,2.6,140,"Kale Kapısı Sok. No:16 Hisar, Ankara 06240 Türkiye",9
2555,Metropolitan Hotel Ankara,2.8,126,"Oğuzlar Mah. Konya Yolu 1377. Sok. No:28 Balgat, Çankaya, Ankara 065220 Türkiye",2
1172,Argentum Hotel,3.8,41,"Arjantin Cad. Borazan Sok. No11, Ankara 06000 Türkiye",5
2550,Hotel Mola,4.0,81,"İzmir Cad. No:27 Kızılay, Çankaya, Ankara 06000 Türkiye",7
89,Bianco Boutique Hotel,2.8,24,"Koza Sok. No:43 Gaziosmanpaşa (Gop), Çankaya, Ankara 06700 Türkiye",9
250,Hotel Deniz,2.3,8,"Anafartalar Mah. Denizciler Cad. No:36 Ulus, Altındağ, Ankara 6240 Türkiye",10
2441,Sergah Hotel,4.1,114,"Cankiri Caddesi, 48, Ankara 06030 Türkiye",8
2394,Nobel Hotel,2.8,5,"Cankiri Caddesi No: 58, Ankara 06030 Türkiye",1
1731,Ilksan Deha Hotel,2.4,23,"Camlitepe Mah. Taskent Sokak No 25, Ankara 6590 Türkiye",6
3091,Amar Hotel,2.6,19,"Cinnah Cad. Nergiz Sok. No:11, Ankara Türkiye",10
1282,Limak Ambassadore Hotel,2.3,129,"Bogaz Sokak, No:19 Gaziosmanpaşa, Ankara 06700 Türkiye",6
3033,Zarina Butik Hotel,3.0,10,"Gazi Mahallesi, Çatallı Sk. No: 25 Yenimahalle, Ankara 06560 Türkiye",2
860,Ankara Regency Hotel,2.4,12,"Selanik Cad. No:37 Kızılay, Ankara Türkiye",2
1716,Ankara Inn,2.1,2,"Izmir Cad 12 Kizilay, Ankara 06440 Türkiye",1
1578,Tac Hotel,3.5,8,"Cankiri Cad. No: 35 Ulus, Ankara 06030 Türkiye",2
2918,Hotel Excellence Inn,3.0,22,"Prof. Dr. Ahmet Taner Kislali Mah 2914 Cad No 4 Cayyolu Cankaya, Ankara 06810 Türkiye",7
1813,Ankara Selvi Otel,2.1,25,"Cankiri cad. No: 16, Ankara 06030 Türkiye",8
1179,Maltepe Manhattan Hotel,4.1,5,"G.M.K. Bulvari No. 66, Ankara 6570 Türkiye",2
